sample_idx,orient_idx,setpoint,wall_r,roof_r,fr1_kh,fr2_kwh,fr1_SPACE1-1_kh,fr1_SPACE2-1_kh,fr1_SPACE3-1_kh,fr1_SPACE4-1_kh,fr1_SPACE5-1_kh
324,2,25.2693734113127,2.415661418810487,3.9217321574687958,1867.6804810368567,61500.05,33.302081103783436,687.9611640848691,573.3678554190758,573.0493804291285,0.0
325,2,25.2693734113127,2.415661418810487,3.9217321574687958,1867.6804810368567,61500.05,33.302081103783436,687.9611640848691,573.3678554190758,573.0493804291285,0.0
326,2,23.494775912724435,2.415661418810487,3.9217321574687958,4781.62549943286,62386.16,375.0804492040018,1363.1206326366841,1638.1069861025435,1326.0249155360361,79.29251595359473
327,2,25.2693734113127,2.034764412790537,3.9217321574687958,1956.7009592502131,61866.72,37.88260488267224,716.0891999619571,600.4320388721144,602.2971155334693,0.0
328,2,25.2693734113127,2.415661418810487,3.690043761394918,1889.926109934906,61658.38,35.8017080567605,696.3523833754678,580.1183646333188,577.6536538693589,0.0
329,2,23.494775912724435,2.034764412790537,3.690043761394918,4943.318626139606,62955.61,399.37866530523314,1412.2522365935154,1672.5118349169363,1372.9421270805783,86.23376224334265
330,1,23.57559622079134,1.11487434245646,1.1184939481317997,5791.2468099082935,71166.72,1039.4548687638455,1952.6177367917958,1674.98580427605,871.122869775303,253.06553030129896
331,0,23.57559622079134,1.11487434245646,1.1184939481317997,5151.243434163725,70188.95,782.902146651551,1649.4772456748344,792.9281127570098,1722.1157512297586,203.82017785057158
332,1,24.650958464480937,1.11487434245646,1.1184939481317997,3487.296918673251,70336.17,621.1032523979517,1248.190747076563,1134.703135706315,451.01530289490125,32.284480597520094
333,1,23.57559622079134,1.3940169736742973,1.1184939481317997,5584.440210576642,70261.17,995.0694915650637,1891.9769513614326,1618.250089994323,836.533052840096,242.61062481572645
334,1,23.57559622079134,1.11487434245646,1.4488430554047227,5507.886676051368,69475.06,978.13339788068,1905.5933680006322,1615.9068655230642,810.4233589650121,197.8296856819799
335,0,24.650958464480937,1.3940169736742973,1.4488430554047227,2749.7275603120474,66980.61,301.81111504799713,1001.4703420167103,325.68561214768545,1112.9318994858306,7.8285916138241625
336,1,25.11165799293667,2.3486126456409693,2.4471338223665953,1787.9467151204203,63402.83,267.496051218263,711.6992099843144,679.1578897148947,129.59356420294802,0.0
337,2,25.11165799293667,2.3486126456409693,2.4471338223665953,2262.816143037828,63122.27,73.41122472910669,812.7318314741719,698.9565110835136,677.716575751036,0.0
338,1,25.2245349958539,2.3486126456409693,2.4471338223665953,1665.2098436337772,63347.27,245.8552668231617,666.799144675857,641.1090703335516,111.44636180120698,0.0
339,1,25.11165799293667,1.6470025684684515,2.4471338223665953,1985.983364264192,64383.38,306.4547364816512,782.7353928635481,740.7787490540633,156.0144858649297,0.0
340,1,25.11165799293667,2.3486126456409693,2.113246507011354,1864.0413988430137,64000.05,286.1924012550751,734.8889170216236,696.9361676409391,146.0239129253759,0.0
341,2,25.2245349958539,1.6470025684684515,2.113246507011354,2419.80371317065,64613.94,85.84636916855322,868.2461514103326,740.1584962300193,725.552696361745,0.0
342,3,23.803146353922784,1.1806337479501963,2.5961136240512133,4297.515694204936,65988.94,647.4344751107759,576.969199423225,1406.8961630347585,1590.6649842849972,75.55087235117975
343,0,23.803146353922784,1.1806337479501963,2.5961136240512133,3758.395264154986,65266.72,503.36166231434544,1331.939414549077,513.8811134478635,1377.0756753785902,32.13739846511012
344,3,23.316887432709336,1.1806337479501963,2.5961136240512133,5559.668504979601,66327.83,887.5324533093036,797.166157450071,1654.2035486302698,2021.2324558310763,199.53388975888018
345,3,23.803146353922784,0.7875049207359552,2.5961136240512133,4686.378490286526,67594.5,733.1476537428077,644.0821938904079,1512.5480842812133,1707.1208265971707,89.47973177492578
346,3,23.803146353922784,1.1806337479501963,2.8427267530933022,4226.853399876202,65616.72,633.2243334558558,560.8701803656992,1387.5604069353453,1579.0467060470255,66.15177307227643
347,0,23.316887432709336,0.7875049207359552,2.8427267530933022,5147.2176415981885,66708.39,800.3855553872754,1708.3679161314612,770.6214108200318,1727.184782564683,140.65797669473685
348,2,25.721763788722456,1.73056816495955,1.2985766399651766,2140.657100703821,66836.16,70.45651282933265,804.5081386633984,648.8463203954408,616.8461288156493,0.0
349,1,25.721763788722456,1.73056816495955,1.2985766399651766,1655.7705188105156,67172.28,263.42749410336006,661.2297212853106,610.1493165423595,120.96398687948519,0.0
350,2,24.37783370539546,1.73056816495955,1.2985766399651766,4018.1637395650964,67569.5,316.5450343870668,1277.4460349994818,1220.3586317387135,1152.80871909759,51.00531934224397
351,2,25.721763788722456,2.1357135102152824,1.2985766399651766,2023.9607056280001,66213.94,63.402431248862,768.8272903166668,613.8600715873577,577.8709124751136,0.0
352,2,25.721763788722456,1.73056816495955,3.8272985937073827,1623.3424358879342,62163.94,15.92099660997599,628.2239550401794,480.6721032694793,498.5253809682995,0.0
353,1,24.37783370539546,2.1357135102152824,3.8272985937073827,2614.1840932829446,62586.16,394.2395600655152,1038.052475452651,925.5436937161375,256.348364048641,0.0
354,0,23.292646669782698,0.7969692442566156,3.744578806683421,4983.912481013267,65666.72,770.84637537336,1673.685263620252,736.7266858358606,1678.0364721944645,124.61768398932976
355,2,23.292646669782698,0.7969692442566156,3.744578806683421,6407.390783497865,66122.28,594.9930440169525,1785.6587913567148,2077.6088700634696,1760.5588818279396,188.5711962327895
356,0,25.476045673713088,0.7969692442566156,3.744578806683421,1680.8386149189876,64500.05,88.20318225759337,702.5796809128838,91.65247267392914,798.4032790745812,0.0
357,0,23.292646669782698,1.3067325986921787,3.744578806683421,4493.4261812193,63902.83,671.476984854728,1522.1887800578438,659.9035947570059,1527.318982158145,112.53783939157672
358,0,23.292646669782698,0.7969692442566156,1.591911475174129,5764.79335379183,69558.39,918.1056466919699,1837.132014425479,895.4073478446575,1879.1771098026454,234.97123502707854
359,2,25.476045673713088,1.3067325986921787,1.591911475174129,2456.2835226824413,66686.16,91.09516180623979,892.0089032625172,744.8973801658818,728.2820774478026,0.0
360,0,25.559323734603822,1.3082891684025526,3.6080444352701306,1348.0230582825916,62880.61,48.275750651046465,567.6132656390687,58.52909063672284,673.6049513557538,0.0
361,3,25.559323734603822,1.3082891684025526,3.6080444352701306,1454.1559515936583,63419.5,91.03182134829372,74.40519569589404,700.4705208917086,588.248413657762,0.0
362,0,24.76455876696855,1.3082891684025526,3.6080444352701306,2068.987074455677,63261.16,156.3823517672499,836.8268232554395,170.29507104830444,905.482828384683,0.0
363,0,25.559323734603822,2.277948845177889,3.6080444352701306,1113.8557184148021,61461.16,27.075482547007773,469.241575287427,38.11546361550404,579.4231969648635,0.0
364,0,25.559323734603822,1.3082891684025526,3.488574104383588,1358.572018825577,62975.05,49.95207615146842,569.9372957933947,60.32305737355354,678.3595895071604,0.0
365,3,24.76455876696855,2.277948845177889,3.488574104383588,1980.4614583723596,62433.38,184.13554602319354,159.55324869420045,840.5815491891362,796.1911144658294,0.0
366,2,23.50227674935013,2.2262672912329435,1.5362767884507775,5598.009433715108,66483.39,548.0102785149307,1593.7517330095784,1744.3664388554719,1515.3971341796428,196.48384915548357
367,1,23.50227674935013,2.2262672912329435,1.5362767884507775,5055.951917914882,66786.16,870.1932171570487,1792.3293495930668,1483.4878947243506,730.958770472241,178.98268596817553
368,2,23.565906095318496,2.2262672912329435,1.5362767884507775,5430.919354642453,66433.39,523.8388525103943,1560.5596259409035,1690.4521863873804,1478.5282335561712,177.54045624760315
369,2,23.50227674935013,1.1684531047940254,1.5362767884507775,6158.575474520845,68583.39,615.8249086413504,1753.415187638852,1884.156774453589,1683.1146023228657,222.064001464188
370,2,23.50227674935013,2.2262672912329435,1.276603028178215,5805.7732082487955,67597.28,589.7382928180073,1645.0673803680297,1776.2762421410318,1559.9871293147348,234.70416360699264
371,1,23.565906095318496,1.1684531047940254,1.276603028178215,5624.347515224135,70091.72,1002.4183265137397,1922.8113203155126,1637.604787026927,836.6235505281535,224.88953083980263
372,3,24.571287848986685,0.6751122307032347,3.2094433763995767,3200.568653842287,66880.61,434.9433103982523,363.0848968847083,1178.6454200659084,1217.958460236745,5.936566256672742
373,1,24.571287848986685,0.6751122307032347,3.2094433763995767,3304.708478092449,67058.39,557.4897934430643,1245.7510947167336,1129.0525706473338,371.9227849625193,0.49223432279736734
374,3,24.111259610392153,0.6751122307032347,3.2094433763995767,4022.731402579261,67186.16,605.765973188839,515.5913028132059,1368.9158187350806,1500.0736498844976,32.38465795763785
375,3,24.571287848986685,1.7508590761572123,3.2094433763995767,2439.3876411715364,63463.94,273.8724383645288,240.15305404096253,964.3668923543014,959.9970300974277,0.9982263143162635
376,3,24.571287848986685,0.6751122307032347,2.4520151130855083,3374.5028249770744,67986.17,469.5990828719092,402.7865706379247,1228.1295798901538,1260.0807876621552,13.906803914931444
377,1,24.111259610392153,1.7508590761572123,2.4520151130855083,3450.2238993604033,64783.39,573.5352910511406,1301.6290361213528,1135.555074344269,425.4189679096934,14.085529933947267
378,1,24.390705718658864,1.8587118070572615,1.9347867416217923,3077.8480076636815,65466.72,515.485438084954,1149.5307877569778,1036.0263179939275,367.4797691149069,9.325694712915176
379,2,24.390705718658864,1.8587118070572615,1.9347867416217923,3582.6827240738567,65141.72,237.98334640233614,1159.8586562571709,1118.6430852693602,1051.1133185695176,15.084317575472127
380,1,25.906748122535646,1.8587118070572615,1.9347867416217923,1254.9209722632245,64727.83,180.85927657203393,516.8742779543503,496.7530579126049,60.4343598242354,0.0
381,1,24.390705718658864,0.6718800719827414,1.9347867416217923,3940.0391965195136,69463.94,699.8003575840924,1428.1455870422205,1281.2233193180273,507.8390640354852,23.030868539688516
382,1,24.390705718658864,1.8587118070572615,3.15799062512815,2773.808235099574,63505.61,435.5190116229848,1079.019756257766,967.5488017521667,291.61997538019557,0.1006900864606628
383,2,25.906748122535646,0.6718800719827414,3.15799062512815,2142.4309591274896,66011.16,38.73696736063362,802.5921081975451,637.3907609477885,663.7111226215222,0.0
384,1,25.162364481016994,0.740821398794651,2.635768374428153,2472.285616100066,67097.28,403.5210447941236,956.6170269224117,891.555416271451,220.59212811207942,0.0
385,2,25.162364481016994,0.740821398794651,2.635768374428153,2984.331907202591,66613.94,119.90142291887376,1035.0693378978108,910.3605965433901,919.0005498425166,0.0
386,1,24.617306782864034,0.740821398794651,2.635768374428153,3254.6971312065884,67400.05,553.5039468774075,1219.9105775490043,1109.6145628449553,370.3883234084008,1.2797205268203005
387,1,25.162364481016994,0.9898900091648102,2.635768374428153,2241.257177946191,65869.5,356.5884766947865,875.5504229172793,822.3471856651262,186.77109266899876,0.0
388,1,25.162364481016994,0.740821398794651,3.0527827898040414,2400.1522232217353,66513.94,385.31898317056493,935.6718249649192,875.2883490595331,203.873066026718,0.0
389,2,24.617306782864034,0.9898900091648102,3.0527827898040414,3418.0937981878965,65175.05,177.57359974964336,1130.2035055394547,1067.9758041927616,1041.8796206129255,0.4612680931113582
390,3,23.846528444439173,1.7916082367300987,2.416291380301118,3913.5170472767154,64930.61,564.4073938289386,513.2118366595988,1307.9042543286196,1463.555839990303,64.43772246925575
391,1,23.846528444439173,1.7916082367300987,2.416291380301118,3977.6542500883925,64947.27,668.1750125768468,1490.3441252635175,1258.888497239718,520.4598697689232,39.7867452393867
392,3,23.525680878199637,1.7916082367300987,2.416291380301118,4672.842042571842,65150.05,705.6038379252867,645.1826347161589,1462.1310945052971,1731.580120914946,128.34435451015332
393,3,23.846528444439173,1.5676493309438229,2.416291380301118,4017.8241638691316,65319.5,587.3802118059294,531.2091464729526,1336.2251809737456,1494.946892860782,68.06273175572179
394,3,23.846528444439173,1.7916082367300987,2.2763592367991805,3963.202090204321,65186.16,574.3421102808975,524.5352019054318,1321.392672465745,1471.9045741595517,71.02753139269532
395,1,23.525680878199637,1.5676493309438229,2.2763592367991805,4901.114298950818,65838.94,833.6767222228902,1795.805245384941,1468.3167244058109,685.1044349243554,118.21117201281949
396,2,25.683118026703596,1.3735098168253899,3.7371736858040094,1797.932844944577,62897.27,23.70969548860259,683.2030046410212,535.7355900975141,555.2845547174394,0.0
397,0,25.683118026703596,1.3735098168253899,3.7371736858040094,1228.7477340057894,62591.72,35.26694686424679,520.5869235862822,43.94739943908654,628.946464116174,0.0
398,2,23.776462118141353,1.3735098168253899,3.7371736858040094,4573.361060334938,63858.38,342.0725153291976,1368.664065650939,1508.126315440363,1318.6552914648623,35.84287244957642
399,2,25.683118026703596,1.4783710073679686,3.7371736858040094,1753.6980020225499,62675.05,21.826116058788216,669.1209157855087,522.1223226960369,540.6286474822161,0.0
400,2,25.683118026703596,1.3735098168253899,1.0069471700116992,2500.9259655337337,69294.5,107.4886577805413,911.8489427242938,760.1916853819089,721.2901882955094,0.10649135148013578
401,0,23.776462118141353,1.4783710073679686,1.0069471700116992,4586.925146945141,69686.17,668.5930899059476,1484.7038760052242,696.1763413598941,1574.6999494870083,162.7518901870658
402,0,23.237887447699904,2.15867567807436,1.3147933539003134,5219.5186518062455,67216.72,805.0094485547368,1637.283919697808,830.5749274173016,1694.5389227312116,252.1114334051872
403,2,23.237887447699904,2.15867567807436,1.3147933539003134,6550.442877614511,67716.72,695.8741869731228,1790.0093637552282,2016.304365894402,1721.6733248707214,326.5816361210362
404,0,25.678977039642632,2.15867567807436,1.3147933539003134,1445.6541815563528,65652.83,80.68087964988821,546.1487601921588,97.72648720801682,721.0980545062891,0.0
405,0,23.237887447699904,2.0871370006352663,1.3147933539003134,5244.816530398171,67308.39,810.053578310497,1645.0214387162348,834.3976120254207,1702.04799467936,253.2959066666589
406,0,23.237887447699904,2.15867567807436,3.289093774743378,4310.901248794178,62966.72,637.2448928473854,1445.4118238867022,643.2765701230111,1456.2061778627817,128.76178407429734
407,2,25.678977039642632,2.0871370006352663,3.289093774743378,1615.0375944668153,62138.94,18.589718329334758,627.2815219983461,480.39198306503266,488.77437107410174,0.0
408,0,25.517381627112627,1.665845688432455,1.5437032105401158,1615.7042194964033,65569.5,100.69849464066992,621.8758413600851,114.72327288991879,778.4066106057295,0.0
409,2,25.517381627112627,1.665845688432455,1.5437032105401158,2270.8180023722653,66027.83,78.63203430125681,837.1204767291645,689.1486122647071,665.916879077137,0.0
410,0,24.8897603135556,1.665845688432455,1.5437032105401158,2272.9667379931175,65905.61,211.81040330654548,850.3588242527198,235.46660971196744,974.7358752408065,0.5950254810783369
411,0,25.517381627112627,1.1247442085295916,1.5437032105401158,1833.5331103279218,66894.5,131.4463382512111,707.3393716260271,138.29014006834382,856.45726038234,0.0
412,0,25.517381627112627,1.665845688432455,1.4401511698961258,1654.0315468582417,65947.27,108.01331258087397,632.1577839033139,121.97021753319852,791.8902328408554,0.0
413,2,24.8897603135556,1.1247442085295916,1.4401511698961258,3415.254613092595,68141.72,207.92605845002444,1148.1590525091233,1038.21340674893,1011.8965196952335,9.059575689283374
414,2,23.45008091442287,0.8650580756366253,3.5918514812365174,5879.955200704333,65836.16,522.6717985751332,1679.1556612118447,1906.0682746094553,1644.6479097937845,127.41155651411565
415,0,23.45008091442287,0.8650580756366253,3.5918514812365174,4541.388706842089,65402.83,673.4258690461007,1562.3535330091884,652.5619422863708,1575.6521932927908,77.39516920763779
416,2,23.089139137417078,0.8650580756366253,3.5918514812365174,7021.521955654784,66058.39,686.1440094232664,1887.6018214231374,2274.4099002964954,1871.1538331337981,302.2123913780871
417,2,23.45008091442287,2.4525016229599714,3.5918514812365174,4941.427186849906,62636.16,402.27057576837194,1399.3566830594664,1682.770721621359,1360.2666036643607,96.76260273634884
418,2,23.45008091442287,0.8650580756366253,3.6989275086671114,5861.485839168789,65736.16,518.6218001363699,1673.6582861903164,1903.9053484095352,1640.3302806855982,124.97012374697
419,0,23.089139137417078,2.4525016229599714,3.6989275086671114,4571.80731778316,62369.49,696.8659734299295,1488.643328869462,697.4914956722293,1484.941635048427,203.86488476311246
420,2,24.62455808185041,2.282424133270979,1.895156824029982,3085.86764862282,64547.27,174.63941622523396,1033.6622401596192,962.4665235244117,910.7385780536285,4.360890659925971
421,1,24.62455808185041,2.282424133270979,1.895156824029982,2591.6177662350988,64841.72,423.1333891097665,982.9766815350253,902.8922772607476,280.95856105274385,1.6568572768157148
422,2,24.230604710057378,2.282424133270979,1.895156824029982,3743.6706232300103,64791.72,267.4952134760101,1189.6793990759304,1176.3456258877984,1084.307997077468,25.84238771280338
423,2,24.62455808185041,0.59742496535182,1.895156824029982,4197.852567812248,69458.39,286.7769094270065,1361.4129284458404,1275.322079377111,1257.5924930533163,16.748157508973122
424,2,24.62455808185041,2.282424133270979,2.619534572586417,2873.4936345314463,63186.16,135.39727061686116,967.4984101634532,909.3330355472021,861.146849470429,0.11806873350085212
425,1,24.230604710057378,0.59742496535182,2.619534572586417,4138.883591287574,68658.39,729.6573934792314,1514.8994172348084,1340.7691008216,533.8926356498284,19.66504410210525
426,1,24.430792536586523,1.2472589276731014,3.2403074773028493,2989.8020653294034,64647.27,483.0994219148477,1147.8756083350547,1033.3713363324277,325.195659783556,0.26003896351724
427,3,24.430792536586523,1.2472589276731014,3.2403074773028493,2893.46937031982,64541.72,367.7546377138396,317.5332511159798,1082.8015053430247,1120.1983557442154,5.181620402760625
428,1,25.43584342300892,1.2472589276731014,3.2403074773028493,1686.9001951153664,64125.05,247.28107719821244,680.1317811100074,659.0307283593141,100.45660844783241,0.0
429,1,24.430792536586523,1.956189051270485,3.2403074773028493,2664.0069528201043,63263.94,413.22944558039677,1041.5469181767382,938.1148590020088,271.11573006096086,0.0
430,1,24.430792536586523,1.2472589276731014,1.8665699772536755,3337.080667870762,66963.94,572.9422716438634,1230.633081533455,1110.6756941028386,409.89491412326726,12.934706467337723
431,3,25.43584342300892,1.956189051270485,1.8665699772536755,1656.560941110536,64866.72,119.03128279165742,119.37528180646899,770.7869787863563,647.3673977260536,0.0
432,1,25.990841125138104,2.4808744452893734,3.4176258398219943,894.3236112315282,61844.49,106.59919663487096,374.1294138970669,396.1266801057858,17.46832059380452,0.0
433,1,25.990841125138104,2.4808744452893734,3.4176258398219943,894.3236112315282,61844.49,106.59919663487096,374.1294138970669,396.1266801057858,17.46832059380452,0.0
434,1,25.98726385179907,2.4808744452893734,3.4176258398219943,896.6054257162893,61844.49,106.96142418497324,375.0387070597132,396.96121939176817,17.644075079834707,0.0
435,1,25.990841125138104,1.2098303120583296,3.4176258398219943,1208.058114081317,63880.61,162.6952586115239,501.99348847656034,502.5478931881223,40.82147380511046,0.0
436,1,25.990841125138104,2.4808744452893734,1.5771769415587187,1154.266213879112,64933.39,166.5032453621008,478.0161321538815,454.3583233273881,55.38851303574155,0.0
437,1,25.98726385179907,1.2098303120583296,1.5771769415587187,1505.5219782554416,67241.72,232.50859485805677,613.7052273332845,569.3782415970716,89.92991446702871,0.0
438,2,23.182317840866745,1.0472751073539257,1.715000226162374,7098.197242569261,68622.28,744.8424086021531,1939.2807350430594,2193.76013484893,1891.0243059190839,329.2896581560355
439,3,23.182317840866745,1.0472751073539257,1.715000226162374,6480.374495594142,68983.39,1067.7461388399283,977.1777979365359,1864.389425170279,2241.9816583278644,329.0794753195339
440,2,24.033490507863462,1.0472751073539257,1.715000226162374,4865.998692545167,67966.72,414.9560132543995,1487.059456415863,1490.1736527403527,1395.0242903886574,78.78527974589493
441,2,23.182317840866745,2.3498445469886065,1.715000226162374,6365.475688450683,65977.83,651.1797193463706,1728.6974549889721,2019.0506320988902,1672.977298937062,293.5705830793888
442,2,23.182317840866745,1.0472751073539257,3.841858420521021,6453.343369016667,65041.72,602.765273871144,1757.2314944697127,2122.3299000628567,1737.9591926085623,233.05750800439102
443,3,24.033490507863462,2.3498445469886065,3.841858420521021,3035.816977014716,62516.72,387.2614943648354,340.2559491800589,1082.2480638709746,1215.6573557293477,10.394113869499048
444,2,24.91344694327563,1.5981860272586346,3.019025473855436,2630.4720260186873,63455.61,97.1557524202878,910.9168464989699,819.8196325604868,802.5797945389428,0.0
445,2,24.91344694327563,1.5981860272586346,3.019025473855436,2630.4720260186873,63455.61,97.1557524202878,910.9168464989699,819.8196325604868,802.5797945389428,0.0
446,2,23.640562963671982,1.5981860272586346,3.019025473855436,4897.56318658398,64191.72,401.54206784226193,1436.673132891831,1605.5697227539133,1382.4645578470295,71.31370524894412
447,2,24.91344694327563,0.6978852301836014,3.019025473855436,3300.8475265438747,66450.05,151.1242934671275,1116.0953513587433,1015.720811385408,1017.907070332596,0.0
448,2,24.91344694327563,1.5981860272586346,2.863139159977436,2658.318754898513,63641.72,101.54733471967084,920.2733381146211,827.3200924473952,809.1779896168258,0.0
449,2,23.640562963671982,0.6978852301836014,2.863139159977436,5764.667303123933,67458.39,512.2800364482008,1690.204437581675,1817.2180055274825,1639.2807870609843,105.68403650559027
450,1,23.984318223781884,0.9302076660096645,2.1135080559179187,4356.989914866562,67836.17,765.1537304679995,1578.143117172006,1372.6202659002079,588.846470890169,52.22633043617995
451,0,23.984318223781884,0.9302076660096645,2.1135080559179187,3809.496935680158,66927.83,508.98994334115815,1345.4749172065804,515.6955755496732,1405.8314555710876,33.505044011658704
452,1,24.69264843594283,0.9302076660096645,2.1135080559179187,3071.070569627648,67363.94,522.4534341336586,1148.5096409488756,1050.239054820643,347.86533617702656,2.003103547444198
453,1,23.984318223781884,1.869392555207014,2.1135080559179187,3759.3463325230837,65308.39,635.6757729376488,1396.558339098697,1205.1495484864483,487.86092014622824,34.101751854061035
454,1,23.984318223781884,0.9302076660096645,2.0926422271877527,4365.266579798767,67883.39,767.0614942296488,1579.808327356506,1374.34954565573,590.6890200953766,53.35819246150586
455,0,24.69264843594283,1.869392555207014,2.0926422271877527,2233.8144304311763,64216.72,199.34158712724167,853.8837020231439,226.100421967115,954.4452307856868,0.04348852798899028
456,0,24.703771176747978,1.4249297454953194,2.2625724337995052,2341.169352377246,64669.5,215.17417960160904,898.9122077507337,235.61783196174807,991.4608543466264,0.004278716528355986
457,1,24.703771176747978,1.4249297454953194,2.2625724337995052,2669.433170080314,65408.39,436.41890870787057,1016.8169290197792,936.0974745694489,279.94904654197694,0.15081124123846124
458,0,25.50383799150586,1.4249297454953194,2.2625724337995052,1520.2251502431443,64247.27,78.16709064055264,609.1920104189684,90.61142515634765,742.2546240272757,0.0
459,0,24.703771176747978,0.840593483299017,2.2625724337995052,2733.9712724684214,66563.94,284.77990232272543,1037.0197843020192,290.843571945706,1120.9264258012406,0.40158809673010687
460,0,24.703771176747978,1.4249297454953194,3.2018478689715266,2141.626803780679,63394.5,172.13425696659803,853.3603927566907,189.447240859812,926.6849131975783,0.0
461,1,25.50383799150586,0.840593483299017,3.2018478689715266,1889.4092041313945,65655.61,288.67691636151017,756.5478097202842,721.9135979706826,122.2708800789175,0.0
462,2,24.146712948568165,2.108529858291149,2.792415924370289,3662.7996313465137,63411.16,236.05517548834598,1156.4681403207385,1185.3893178469327,1074.9226292013884,9.964368489107756
463,2,24.146712948568165,2.108529858291149,2.792415924370289,3662.7996313465137,63411.16,236.05517548834598,1156.4681403207385,1185.3893178469327,1074.9226292013884,9.964368489107756
464,2,24.352788103744388,2.108529858291149,2.792415924370289,3303.9600657620795,63291.72,186.49097507778953,1072.1462657125023,1059.8287479347327,982.6415684488879,2.8525085881670833
465,2,24.146712948568165,1.7306096255779266,2.792415924370289,3805.053478605603,63936.16,251.57409713431719,1198.9012106894136,1223.4291746680733,1119.3083608998897,11.840635213908836
466,2,24.146712948568165,2.108529858291149,2.407983531244099,3765.990595933278,63980.61,257.6467957065471,1187.4592011142656,1205.3922770770275,1098.2313725367908,17.26094949864662
467,2,24.352788103744388,1.7306096255779266,2.407983531244099,3538.527410477643,64391.72,220.38957626648707,1143.4959083344138,1118.8565317375962,1047.9644315646942,7.820962574451947
468,3,25.403235358186066,0.5583513006567955,1.1140202805399895,2906.19348717828,72991.73,356.0646180467435,322.440736073309,1132.3891187851086,1085.7423023909503,9.556711882168653
469,3,25.403235358186066,0.5583513006567955,1.1140202805399895,2906.19348717828,72991.73,356.0646180467435,322.440736073309,1132.3891187851086,1085.7423023909503,9.556711882168653
470,3,23.35053914785385,0.5583513006567955,1.1140202805399895,7104.821308397637,74525.06,1210.7370395912742,1102.3156080615058,2056.9683820152745,2342.4270210043383,392.37325772524514
471,3,25.403235358186066,1.3132139015942812,1.1140202805399895,2265.4687837345305,69230.61,225.9323572499143,228.462842322753,951.1142358625399,855.8221498608657,4.137198438457201
472,3,25.403235358186066,0.5583513006567955,1.2384211653843522,2822.7933097681785,72255.61,339.77683495220174,304.97631201645476,1110.2076166224458,1061.2396338678093,6.592912309266777
473,3,23.35053914785385,1.3132139015942812,1.2384211653843522,6102.609719285495,70008.39,987.9320561447424,926.5906831864162,1799.1869102874693,2068.2895965196026,320.61047314726545
474,1,23.72264194022864,1.976329006254673,3.9408775083720684,3875.9279341137117,63063.94,616.911923789422,1524.5693260117446,1230.5930772109841,479.3356511738508,24.517955927710315
475,1,23.72264194022864,1.976329006254673,3.9408775083720684,3875.9279341137117,63063.94,616.911923789422,1524.5693260117446,1230.5930772109841,479.3356511738508,24.517955927710315
476,1,25.193629728630185,1.976329006254673,3.9408775083720684,1597.9654948839113,62269.49,220.42081613204988,650.9302749108631,636.7995268372937,89.81487700370482,0.0
477,1,23.72264194022864,2.2347231339663267,3.9408775083720684,3791.9312259529183,62761.16,597.6595183063988,1500.9351482488837,1206.1407811277033,463.9822197862465,23.213558483685972
478,1,23.72264194022864,1.976329006254673,3.5265644630417228,3934.7692755623048,63388.94,634.0229921679874,1532.0897237531065,1244.8154291116605,495.0044686462468,28.836661883303343
479,1,25.193629728630185,2.2347231339663267,3.5265644630417228,1573.9888982034709,62272.27,218.5538887646863,639.5620423578695,625.7283362188241,90.144630862091,0.0
480,1,25.28867792338133,1.0839033611118793,1.7559609888121486,2243.8172878526693,67344.5,369.0664837069708,867.3794362196055,806.7262797162069,200.6450882098862,0.0
481,2,25.28867792338133,1.0839033611118793,1.7559609888121486,2753.6012460534166,66933.39,115.64439720265403,974.0544447028813,836.6071574347555,827.2952467131256,0.0
482,1,24.442355771549046,1.0839033611118793,1.7559609888121486,3482.439195624857,67830.61,605.6791268487843,1273.5421675206367,1149.733183876386,436.1686489629659,17.31606841608371
483,1,25.28867792338133,1.5232133064419031,1.7559609888121486,2010.7426403678498,66069.5,322.8028023223238,784.4330976599342,735.4816055250268,168.02513486056503,0.0
484,1,25.28867792338133,1.0839033611118793,1.343555091880262,2420.9955120134487,68905.61,410.4427324433601,921.5357171816898,847.9748573690022,241.01182488630454,0.03038013309194909
485,2,24.442355771549046,1.5232133064419031,1.343555091880262,3966.5795488465956,67736.17,303.0451295686055,1270.2438993628014,1205.098106576497,1146.062457511039,42.12995582765327
486,3,23.608908334746957,2.3846758641302586,3.107018402777612,4060.855006838104,63400.05,581.0906696612885,526.0000859304173,1308.6287210253374,1571.8973058043255,73.23822441673516
487,0,23.608908334746957,2.3846758641302586,3.107018402777612,3449.443573933,62758.38,450.07175258535267,1228.9323411644007,475.18449827887986,1260.5980062845408,34.656975619825815
488,3,25.599252494983375,2.3846758641302586,3.107018402777612,1200.845326853228,62266.72,52.382717770618676,51.37648033798258,619.2342331790832,477.8518955655435,0.0
489,3,23.608908334746957,0.9132284726947546,3.107018402777612,4864.454313804266,66386.16,761.8949458667363,669.771223151169,1530.5464922780882,1800.5198366130717,101.72181589520093
490,3,23.608908334746957,2.3846758641302586,3.6081922138109803,3960.48418535019,62916.72,560.1751984057773,501.218220177443,1278.325326647803,1559.175799849813,61.58964026935291
491,0,25.599252494983375,0.9132284726947546,3.6081922138109803,1511.4001909399142,64047.27,65.82857298352201,634.5595123811512,72.30060132493793,738.711504250303,0.0
